permno,alpha,alpha_t,alpha_p,beta,beta_t,beta_p,R^2
2154.0,-0.0018169595851580773,-0.21601601639253362,0.8298541225018892,1.0855245222205983,4.2793863900083355,8.459317968576272e-05,0.2680764749488813
2155.0,-0.018648371917989605,-1.4886855164040893,0.14285085502419392,0.3204352998678687,0.8482103565474236,0.4003632790463728,0.014185103656056408
2156.0,-0.001605011096574294,-0.12819628512367526,0.8986360164016225,0.9545402616984013,2.597881327406664,0.013066570850879351,0.1443664936482858
2157.0,-0.0008024726478576757,-0.06951987207616063,0.9448531127261084,1.059855622304841,3.0445745358508343,0.0037108832822021053,0.1563948474357174
2158.0,0.014740441387843785,0.8897535967549138,0.3778593131714333,1.1594102720557038,2.3205855559395228,0.02442856087968054,0.09723040381199644
2159.0,-0.007703073716566101,-0.8388176927501176,0.4056452359312054,0.6752913962291419,2.416774856511414,0.01942766258062158,0.10650465769572948
2160.0,0.010876910663703391,1.1577891656664778,0.25334071069196235,1.5684853159713907,5.639248598793335,1.2210553228359014e-06,0.42514233390814715
2161.0,0.010795400096874278,1.0049403102719552,0.32007157230875777,1.8429547055422153,5.663575588501714,8.661309425548364e-07,0.40563575003212304
2162.0,0.010570880216033886,1.2897644659707326,0.2051362156152529,1.547080883029093,6.111385750774819,4.437155300780627e-07,0.5023472785560861
2163.0,0.022547109480401246,1.6927335980505867,0.09672921680834594,1.8294238381116301,4.554212085476431,3.395690552070198e-05,0.29319478615439887
2164.0,0.0039183800910421295,0.2567781066542576,0.7988119536946042,1.2355909078624447,2.571930394367892,0.01438691899264886,0.15522358253194357
2165.0,0.00013092586346627921,0.012117498603464345,0.9903952677841882,1.0495147286760909,3.3069422195702693,0.0020680082529482328,0.22347344696136406
2166.0,0.0013103706561777596,0.19421003637193088,0.846798338986553,1.1326651067477065,5.566474309600756,1.024144912111493e-06,0.3826065667723091
2167.0,0.025976270659628518,2.4595750781480246,0.017412175189905642,1.7216163298284863,5.405312826957786,1.8084186332934917e-06,0.36882558964342027
2168.0,0.04852559827336814,2.3743691214026668,0.02303155658034151,2.2203582951777667,3.5828054661661426,0.0009981554841783048,0.2628463612342513
2169.0,0.021223345545156626,1.4958418942773937,0.14098058070497937,1.6737767523519405,3.9117451770924885,0.0002769872286312557,0.23432373945661267
2170.0,0.0037953769783534265,0.5253187285026175,0.6016835579605289,1.2581331213331621,5.774252060490306,4.899097329966364e-07,0.40006229890888956
2171.0,0.01110886936726088,1.0949915695737502,0.27876707283642593,1.4398598644367344,4.706112650661549,2.0335060490435785e-05,0.30697525794302827
2172.0,0.008564053343963792,1.0060006476677612,0.3192591077226459,1.632838713755015,6.360091477567928,6.014204801271725e-08,0.4472130692070372
2173.0,-0.00343720848925693,-0.4109550404066949,0.682861524704751,1.0188131046883186,4.0390956251587635,0.00018457279722274928,0.2460147370304061
2174.0,0.02765317865224573,2.114295344614981,0.03949880194246547,2.0177118929534537,5.115415615684881,4.9836751957056455e-06,0.3435518410077719
2176.0,0.003133044500739926,0.31972356745581054,0.750510046546727,1.2488024336428338,4.225742214119103,0.00010084260381227182,0.26315522785721146
2177.0,0.005994617340576819,0.6034087247109078,0.5489645152349286,1.4112652067240667,4.710423242129874,2.003974383766979e-05,0.30736494074312226
2178.0,-0.0009347098186614943,-0.08844647959147128,0.9298823219237434,1.0045854969728816,3.1801174963673637,0.002553088260166132,0.17108118505293257
2179.0,-0.0078212005941556,-1.238083941841596,0.2214668814507167,0.6712532784450949,3.523418764468711,0.0009207881930093831,0.1989038414101627
2180.0,-0.016184171284908254,-1.2189799343217915,0.23056656903451084,0.40651881623365527,1.0312847106429317,0.30910170691792627,0.027941382397971837
2181.0,0.0045062972665565115,0.48744398428126856,0.6280741655510972,1.4053051469471987,5.040535657464372,6.4612057788066766e-06,0.3369315820875385
2182.0,-0.004048534103280835,-0.3565578834705469,0.7229231216482311,0.7447211719415712,2.1748390323702695,0.03439911419522393,0.08642300957950799
2183.0,0.007227957878014499,0.9134499284115553,0.3653897859754891,1.5877350134256134,6.653471978412643,2.09168503432392e-08,0.46960119700968117
2184.0,-0.003927623102304847,-0.4419983174482087,0.6603963441410059,1.2395090945068246,4.625319150535158,2.6729002558913406e-05,0.29965688889770725
2185.0,0.001610913533929361,0.20278003917377446,0.8401298865035449,0.880659124813356,3.6758856145755026,0.0005785423062099761,0.21274887138495102
2186.0,-0.007635676847178219,-1.3445590308738795,0.18483592507770144,0.7328599202556926,4.2791201591053545,8.466715510173767e-05,0.2680520613195504
2187.0,0.0017411563056067359,0.3726417819601476,0.7109900658379622,1.0894580631963138,7.731530658785226,4.335576570038694e-10,0.5445293866204021
2189.0,-0.0006864579170185927,-0.07412625005569924,0.941205695826395,1.551054139334938,5.553748975366424,1.0712957929227005e-06,0.3815258889667782
2191.0,0.004154964947009847,0.39464609398638323,0.6948522345354915,1.1539642269749586,3.6638992244846715,0.0006193889566181387,0.2185485005836567
2192.0,0.0005356357140179511,0.04238462866214668,0.966360889654318,1.34821089108222,3.537511532162463,0.0008824231316925405,0.20017900429219992
2193.0,0.0191631690305748,1.448735295997761,0.1541944345952839,1.6680454981151573,4.084586162285384,0.0001746971838840045,0.2661585987923337
2194.0,0.027843900264674933,2.3223592584938473,0.024325037565319993,2.1362507385130907,5.9081666562273645,3.039318866822604e-07,0.41111647146937724
2195.0,-0.0009400893339893152,-0.11983282776817436,0.9050957908326257,1.1359607409432197,4.801436412132178,1.4700527857860837e-05,0.3155728280298672
2196.0,0.009482271498970907,0.7267228076223358,0.4707845624992678,1.4418034740222105,3.664069045753404,0.0005999584019227521,0.21167231983748203
2197.0,0.01297661804777376,1.9948066184200324,0.05152923029313634,1.7869077303105314,9.108410245701116,3.378894349908774e-12,0.6239559245410282
2198.0,0.008008699955138116,0.7467196212152917,0.4588748917023714,0.927711319466789,2.8832049735637746,0.005874888223657703,0.14761937695298866
2199.0,0.013352237061808329,0.703890437841383,0.486438515907455,1.5565384221611225,2.5947442402871026,0.014014443540213514,0.16944979996066156
2201.0,0.01890940561158301,1.0987537375489154,0.27813429389277344,1.8316072698280013,3.358110033220261,0.00167707992858378,0.21166588824105426
2202.0,0.00434056532604893,0.7427356677398919,0.46111715420296717,1.1937111580455226,6.773114440903779,1.3591565170183258e-08,0.47848804505004217
2203.0,0.007252162273004946,0.7708743630620253,0.4445594861298553,1.3112947760924778,4.482404398184117,4.5793264489282404e-05,0.29507084799604044
2204.0,-0.008767291195587293,-0.8618360135176504,0.3928923588821984,0.6174572205954691,2.01264536364709,0.049553242435901076,0.07494330804539306
2205.0,0.023897230055360385,1.7525018525920055,0.08581798537669778,1.694054599270566,4.119452520245888,0.0001424711726402975,0.2533958067288139
2206.0,-0.011699908102196684,-1.4823926025742011,0.1445116289973741,0.3851775944485669,1.6182401864125913,0.11190269137160973,0.04976750159500509
2208.0,0.010535070444144172,0.6089545229777669,0.5453115786727499,1.5488713966221543,2.968683872259941,0.004582116542924371,0.14984903603072053
2209.0,0.007615152549461679,0.4452446893927367,0.6586045902981774,1.4783366667171736,2.762319729496126,0.008709132453325122,0.16363592430009477
2211.0,0.06493667274980618,3.847070798490872,0.00042021110899637045,3.440893954241747,6.473844156050571,1.0202565122615951e-07,0.5116630619251765
2212.0,0.03554331370399805,1.5501550995189772,0.13010050505673756,1.7396819591318846,2.5439263707913073,0.01553216988396302,0.1560481728842562
2213.0,0.01153452553760035,1.0260096801935756,0.30992556196247245,1.3389888867051973,3.945898751300328,0.00025343463565280104,0.24113502793003694
2214.0,0.00034449031524010423,0.03951950035996532,0.9686335849268601,1.338183811598633,5.0903937493792855,5.435981954011543e-06,0.3413435488440312
2215.0,-0.010404029471225543,-1.1216113790740394,0.26738551481746803,0.8306819828742933,2.969455359155695,0.0045723707902789994,0.14991525268007044
2216.0,0.001466337377503729,0.17036826750904288,0.865408047229737,0.868887712977934,3.347492670443255,0.0015552556115753914,0.1830827172041274
2217.0,0.002429873682195787,0.2403541950402304,0.8110384458763832,0.8894958232530896,2.917515011654407,0.005273504630995594,0.14547288224911636
2218.0,-0.0013276988040367733,-0.13410458114479615,0.8938582238682626,0.907599282840545,3.0397605255146676,0.0037611831021128776,0.15597774448846602
2219.0,-0.0036112456844187273,-0.1787005571396363,0.8592654365710257,1.150560000200692,1.7710975284614117,0.08578112090290346,0.08680313782744076
2221.0,0.00756149567204433,0.7661180939803616,0.4472079255065854,1.3939076060106914,4.682989417491101,2.1993540275456305e-05,0.304883511956468
2222.0,0.021794654131638697,1.657058752700543,0.1037702191955237,1.7386205840051416,4.383226565676088,6.0062153862119065e-05,0.2775889689433172
2223.0,-0.0008159284062867192,-0.15829629782021262,0.8748609351549486,0.9289861217201397,5.9762548283612675,2.3829566877336445e-07,0.4166757591502245
2224.0,-0.0030103829019192435,-0.263865686820904,0.7929899999181604,1.2088844842728508,3.4559044699410686,0.0011422375080068212,0.19597364216358515
2225.0,-0.00917842085058342,-0.9364226542487023,0.35355673863904213,0.6669706243920013,2.256377851454347,0.02845083105152281,0.09241470904140825
2226.0,0.0055051158847302046,0.5706182944720639,0.5712284700422242,1.5074520263157136,5.093074966579593,7.458712636023785e-06,0.376263905234966
2227.0,-0.002589170214377679,-0.3022662894521476,0.7637029037206369,1.3354818877626293,5.1697351184402125,4.125613361030665e-06,0.34833179164232064
2228.0,0.007863398256473642,0.7984528470706662,0.4283840624581461,1.5207876290941982,5.120457312454347,4.897136227239034e-06,0.3439963067801013
2229.0,0.004770660954608857,0.431918850772212,0.6676573300415755,1.3966622755269023,4.192916230394577,0.00011224198799682706,0.2601421181341955
2230.0,0.00756828061536789,0.9361490918051631,0.3545483195126491,1.4687715632536316,5.73247442060627,9.62739630436688e-07,0.43896217714639907
2231.0,0.004441134659359308,0.32132906210495926,0.7493856716093302,1.3631580006454949,3.2424893275662052,0.0021823366558357256,0.18280392790650657
2232.0,0.009812826932135154,0.8568909195057922,0.39559362686492094,1.3827522487369894,4.003842190617275,0.00020663674724289568,0.24277706571630187
2233.0,0.013628374954233968,0.9756429708471971,0.33393828402180625,1.34936419419568,3.203149471346365,0.002366540968458175,0.17026449021997525
2234.0,-0.00992804464870874,-0.6427281275453837,0.5233370687622836,0.8945725653452006,1.9203497652956283,0.06052660256692193,0.06868873600974246
2235.0,0.010190583479743064,0.8615589426909359,0.3931269565935168,1.6897412212165668,4.749964406442928,1.8131511088740942e-05,0.31528060745053743
2236.0,0.004129150960630249,0.4274323947291292,0.6708996464308163,0.9912043472028738,3.40228780123374,0.0013228879628367704,0.18798955061638212
2237.0,-0.005188973086527439,-0.5483009547054737,0.5859251760153836,0.8323762547129013,2.916476244783714,0.005288496979241845,0.14538436853976033
2238.0,0.008917930330135744,1.1222367323363258,0.26734425312473736,1.455384376759493,6.097576353869997,1.7787317859356319e-07,0.4364903319348664
2239.0,0.012763967581546095,1.06146595891339,0.294845277003729,1.1974338062401075,3.3239035867081252,0.0019069234221093133,0.21642890100337564
2240.0,0.017704548087790033,1.1803115781286115,0.24346118130012445,1.6130906322311804,3.565921410725499,0.0008096712263310681,0.2027526782460386
2241.0,-0.005354084612308648,-0.6381210734373193,0.5263068166982292,0.7330757391418504,2.89712931574113,0.00557507599535134,0.14373823531456553
2242.0,0.0011653595881371652,0.1263584873548951,0.8999549193751923,1.0031845394152412,3.606836632354447,0.0007148923556875452,0.2064659754161685
2243.0,0.015241004556572055,2.287289403367319,0.02644625368149983,1.7532735917940405,8.724858521557582,1.2852070519319657e-11,0.6035620936070651
2244.0,-0.013577738172432866,-2.5985205092356995,0.012270782422683531,0.6019850990973065,3.8201959293179883,0.00036955311032856004,0.22593306225664378
2245.0,0.01519279384670617,1.0341291515431061,0.3061528212361058,1.4460038944870135,3.2664093064295385,0.001992317276371783,0.17880897807398077
2246.0,0.019964417551822822,0.679304717256586,0.5019857776517854,1.8352783053361936,2.0162599787252407,0.052508340001877034,0.11593523520625426
2247.0,0.016720434097955993,1.4813592433096232,0.14478579608246553,1.4866823241573242,4.367492804013615,6.327343478657614e-05,0.2761490440477288
2248.0,0.01640035448152356,1.0650282960048856,0.2925445114188902,2.03675881768568,4.273386824263772,9.85981183617458e-05,0.2886706489668691
2249.0,0.0184913487712383,1.6913687466529823,0.09783868149572518,1.876322539333563,5.815141475880142,6.304203077111655e-07,0.43456264406491263
2250.0,-0.0012028860411606706,-0.17277258694719783,0.8635276792796449,0.940803882519528,4.480749126262631,4.3425477403402324e-05,0.2865002844672153
2251.0,0.016198554530629926,1.490120100949522,0.1424743714325457,1.4488924225804911,4.419593528592592,5.32357710015223e-05,0.2809149783034397
2252.0,-0.03010985870308488,-5.545570689171787,1.7841352972440582e-06,-0.1651397887992969,-1.0106249484851744,0.3179830332001556,0.023740828284992466
2253.0,0.0009953934506485278,0.10211961548219467,0.9190701812202282,1.4654680764873012,4.98530726849016,7.819964974957319e-06,0.33202667563390464
2254.0,-0.017316419386296227,-2.770996307672931,0.007826347786442466,0.4188667977902582,2.2225675290327733,0.030796735060285598,0.08991306564219514
2255.0,0.01171674141779857,1.1340286284308103,0.26495365477921784,1.32257910539049,4.1648542321878175,0.00021022371073067743,0.3445359524663222
2256.0,0.003284360362447205,0.13087133082098706,0.8964240656923587,0.8487707696090853,1.1331488731463462,0.2627800888851058,0.026053601203491872
2258.0,0.016754207256784035,1.6841357872863232,0.09838909702736537,1.5446459783314097,5.148531283289859,4.44167459178755e-06,0.3464682272990287
2261.0,0.010987743371533508,1.0857928077549515,0.2827779449894994,1.4874553051355357,4.8739778919537855,1.146922691986347e-05,0.3220859298530875
2262.0,-0.0076402508440544924,-1.0256961631401151,0.3099716475492433,0.5543603820367591,2.4677688372682365,0.017061886277359835,0.10857364474231201
2264.0,0.026904743733804852,1.6081948279486102,0.11546704823806757,1.631972831837262,3.2240002189819132,0.0024818697502505317,0.20224426064205103
2265.0,0.017414530363058435,0.8549744759335434,0.3966435893112197,1.3949574479272313,2.270928808582096,0.02749099851534974,0.09349867928254607
2266.0,0.006749405550904085,0.558386444236441,0.5803497931545161,1.3053582233492906,3.7554762085496765,0.0006697056544709552,0.2994166281981384
2267.0,0.0003934157872059422,0.0752740622812197,0.9402970310686918,1.0407301923827936,6.602872350077668,2.509924318911015e-08,0.465800113374232
2268.0,0.016705206683802386,2.239628145212021,0.0295924203160717,1.832306707550551,8.145606226228878,9.912029903019783e-11,0.5702654671402144
2269.0,0.00748410353069672,0.691387157673635,0.49252013032861675,1.325973970334753,4.061792163163223,0.00017159361334653098,0.2480994462725582
2270.0,0.007101532513398487,0.848461611434249,0.4004816059308104,1.5925746109235657,6.27569243765782,1.0284767551305569e-07,0.4559197501450929
2271.0,0.010606536687887101,1.0560062578127862,0.29604121343141226,1.0677137764459608,3.5249171726419126,0.000916634628999016,0.1990393736266789
2272.0,-0.015168349752494679,-0.7140180729363269,0.4795790740930318,0.6345163466208146,0.9416536805640321,0.3523181622288627,0.02280243343810351
2273.0,0.005539076573111932,0.5854956025214968,0.5608479744128396,1.3863483145371258,4.8591443891056265,1.2067449612868293e-05,0.3207563140984375
2274.0,0.01740962507379375,1.6022086902818538,0.11580994724209293,1.6680154855052756,5.116373652712074,5.6695949660295975e-06,0.35772414040528155
2275.0,0.018759136317116867,2.406160775449966,0.019859233104773777,1.6468978872032296,7.004540533239568,5.903580247651799e-09,0.4952736826096449
2276.0,-0.0026654448243017548,-0.27511902053973225,0.7843585176853606,1.3349531464145832,4.568968037926251,3.231481593697596e-05,0.2945372954320834
2277.0,-0.004120355408696852,-0.6623475668769929,0.5107900952039718,0.8221606900938352,4.382371108181126,6.0232592741621426e-05,0.2775106934601218
2278.0,0.01497840601425801,0.6420484162364898,0.5260638835599866,1.701563833083058,2.328417619594087,0.027335564870745836,0.16221665604527402
2279.0,0.010154734455803342,1.1326651696220222,0.2627573802325684,1.5707913729940919,5.809685980076701,4.318359745919996e-07,0.4030025474919904
2280.0,0.0016268279816514346,0.08582970055862263,0.932909630666771,1.9126765891195832,3.436839505450038,0.004418355824609634,0.47605713685510687
2281.0,0.012811040578322927,1.1545104728973552,0.2537791673834256,1.3673073730417706,4.085834796033872,0.0001588097170665128,0.25030789083281724
2282.0,0.02123018831857606,0.9916955368808142,0.3281529356057651,1.20493332556801,1.9073690039886302,0.06470598787711217,0.09415733722891684
2283.0,0.025712341040886058,1.2196665906095627,0.23495123924169692,2.034641101256513,3.134417668930587,0.004651709421409282,0.29930545591844127
2284.0,0.007154221774632207,0.6782884584136358,0.5007160928299219,1.551110505825322,4.876362073017951,1.1375833187999909e-05,0.3222995299390887
2285.0,0.004311219461917931,0.5656450589731136,0.5741648673251791,1.3230286440642112,5.755913921778513,5.229447423138998e-07,0.398536362838279
2286.0,0.009100950179891218,0.9111575661737593,0.3666731825229963,1.4258069103446285,4.778456492628429,1.646473110638863e-05,0.3178684026185231
2287.0,0.02151688065504361,1.3010517734038958,0.19920464340682079,1.652980180792837,3.3142410434674803,0.0017146141379440728,0.18011542055114982
2288.0,0.012401140964456055,0.8384677807566546,0.4066299142635199,1.6129927437901335,3.4527443899440824,0.0013013716981924858,0.22526679095004332
2291.0,0.025654847599426635,1.0481804727969224,0.3026592675399289,1.6723935276311819,2.1865311413278476,0.036448782702751065,0.1336164257796466
2292.0,0.008138752580634658,1.0197957877064279,0.3127345004244001,1.8852017389916742,7.832752002726773,3.0195997152340347e-10,0.5509735053476112
2293.0,-0.0031911435508879043,-0.5839689971294775,0.5619756193819923,1.0213505343381881,5.949224979835197,2.997155805885621e-07,0.42441403874084505
2294.0,-0.003029189825937013,-0.5085617332983212,0.6132961877083523,0.7782665102367059,4.332581177513402,7.100802451243622e-05,0.2729520987781403
2295.0,0.03591335855991191,3.5461489367984664,0.0008596687965613932,2.289564213852117,7.496438036534024,1.0065191689737772e-09,0.5291750593418207
2296.0,-0.0027992725236468084,-0.25601944681153155,0.7989862212647973,1.1019396976236466,3.3418486670284735,0.001581276309404175,0.18257849175003915
2297.0,0.014177046265681328,0.7406831639502554,0.4663805662532756,1.4145951428764991,2.689492724192757,0.013087092424029095,0.23925122628019757
2298.0,-0.005040644080453812,-0.6452117472812986,0.5217397881996293,0.9640992442960987,4.092033234210151,0.00015566655794572063,0.2508772525884164
2299.0,-0.017069471730716445,-1.1739132527228902,0.24647189849747686,0.6010876312423105,1.3389740950798565,0.1871585888544966,0.03751296619160116
2300.0,0.010896153289199309,1.078100927416566,0.2861625784986748,1.4469808141875509,4.747338123699935,1.767706111660204e-05,0.3106986935868725
2301.0,0.010657805789085172,0.9031086338885183,0.3708866684749862,1.2683000460827543,3.5938884970020823,0.0007545254072377455,0.2086056483940124
2302.0,0.0019174666500450322,0.11468134331890599,0.9091570036186112,0.8336172403575908,1.6532282471224722,0.104550574137898,0.051830071411865686
2303.0,0.008524314305733499,0.862888542921427,0.39231890225975297,1.5386398915802055,5.164561019989119,4.2006280369783134e-06,0.3478773256174721
2304.0,-0.013670171353611125,-1.8170125988771386,0.07521093623088866,0.43264293317289243,1.906842273664747,0.06229513477776968,0.06779111491343026
2305.0,0.014457928090819288,1.080794259357223,0.28497424599970056,1.3112592276456077,3.250324363738489,0.0020653234263954406,0.17443534659074367
2307.0,-0.0035337789913965287,-0.22289913936864328,0.8245221090084174,0.7091278504511773,1.4831829566890598,0.14430221190426154,0.042142505293341515
2308.0,0.008042311974653202,1.0765928413362957,0.2868294696001564,1.5306939057601494,6.794540655838311,1.2581621611365882e-08,0.48006454495789286
2309.0,-0.0033472886510401657,-0.5077322553954016,0.6138736571256518,0.9624457599888476,4.840821064536112,1.2848868343348482e-05,0.31911229992777
2310.0,0.030413169596545168,2.396630828718477,0.020327010871087674,1.6851857789728595,4.403402860141806,5.617592531437123e-05,0.27943462796677576
2311.0,-0.022320598198219035,-3.038620863813759,0.0037731840853118055,0.11722076789952482,0.5291471054797531,0.5990448877237762,0.005568748564866111
2312.0,0.01939109387361914,1.35903947659317,0.18335048316356284,2.4534094494612737,5.505596137548344,4.146655895408002e-06,0.47876841175601714
2313.0,0.05914044511570689,2.575735183094151,0.013137290738401633,2.82426588475317,4.116906082100604,0.00015028746596520198,0.2609576389240633
2314.0,0.001112516995019947,0.05590270224512803,0.9557564205993689,1.0412119396001638,1.7303277222292188,0.09291498178460843,0.08318139678720204
2315.0,0.014000326509691382,1.7866865921757116,0.08005153148605003,1.7352532301046992,7.343012246536926,1.7462620735387697e-09,0.5188598696517484
2316.0,0.02768251959155709,1.5953306826012479,0.1346512286731704,2.1031908889019064,4.182617573064562,0.0010738014019509776,0.5736906777877153
2317.0,-0.0014867218745561418,-0.26065640276400903,0.7954280301303067,0.9099832661113156,5.290214103519292,2.7086213975664798e-06,0.35886228531596087
2318.0,0.014850656683703705,1.757903966449957,0.08488435171615757,1.6615088651723082,6.521587530356437,3.3635259814215175e-08,0.4596411597408826
2319.0,0.029221794080385423,1.9410127335400145,0.059903418066800204,1.8733121399749408,4.136681142705029,0.00019460855347922966,0.3162346519950283
2320.0,0.020288282573432084,2.1110820166512343,0.04011216830485366,1.8880177724339404,6.565444506868335,3.7341208946778776e-08,0.47838668350452807
2321.0,-0.008400717451527435,-1.007621309995664,0.3184878682530535,0.7603184835193599,3.0239714814746357,0.003930672038778929,0.15461147592029245
2322.0,0.011378153181549635,1.2567283844662351,0.21469152353810692,1.1006177277186484,4.030949232793427,0.0001894592263975203,0.2452665197373758
2324.0,-0.008991134205952017,-1.232130717910265,0.2239019490013721,0.6189499593487565,2.8353623820871046,0.00668070161622021,0.1434579434466331
2325.0,0.015200607669288766,1.7648669669265642,0.08369345309941469,1.6873488111394925,6.496165359228976,3.6859079542665145e-08,0.4577016175704606
2326.0,-0.00869445051447125,-0.5001528557011305,0.6193518512455711,0.6988611684997676,1.3693729673508508,0.17753151863171057,0.03916815002462237
2327.0,-0.0009347653592210853,-0.1850154744570548,0.8539653471833208,1.0915893356666666,7.164170366855428,3.322582217007895e-09,0.5065400080768374
2328.0,0.02000721843209364,2.39037914537943,0.020639229218463045,1.8027648760719706,7.142008165928506,3.5984973302774912e-09,0.5049910791262807
2329.0,0.02529239001923112,1.7782653569933569,0.08144109572588079,2.1776095316981845,5.076774618189837,5.698930943754833e-06,0.34013992657206915
2330.0,-0.009245311369954736,-0.6242847275789887,0.5352788805732603,0.7512438300356699,1.682066894636484,0.0987919931763516,0.053556386545576595
2331.0,0.009561043913086199,0.7677904442641086,0.4484208580864414,1.2595458159881145,3.1739007875350014,0.0033866045296958073,0.24525814333181117
2332.0,0.00857121262726396,1.1568212536896254,0.2528424790624033,1.3021530886876636,5.827566157832042,4.051813386139077e-07,0.4044820632544839
2334.0,-0.004537722593941555,-0.48722608384941163,0.6282274677736677,0.9675055860001309,3.4446670112514375,0.0011662115065517095,0.19179811927274726
2335.0,0.007443561648331443,0.6919982071680927,0.4922724546873184,1.2803619769800452,3.954281194255,0.00025185572546885274,0.24571400274456878
2337.0,0.005734948200904932,1.0997301826506156,0.2767165596042195,1.3705931438523484,8.714979641714852,1.3304482612044525e-11,0.6030198128979349
2338.0,0.002387951657295386,0.2195471430589731,0.8272392197962286,1.5007074512691152,4.48907477959416,5.103664261044688e-05,0.3141267239803537
2339.0,0.007984867193469471,0.7965613938094301,0.43008198374157214,1.2527902544222511,4.160751429076704,0.00014900663780554956,0.2870389774150244
2340.0,0.003807022279722374,0.2806774738776596,0.7801159356147922,0.9991071313236581,2.4425045223830053,0.018162893857100328,0.1065976957478375
2341.0,-0.00020484850092134053,-0.014620585945899217,0.9883930602499948,0.6275315132768386,1.4851444783140288,0.14378351040862286,0.0422493340727953
2342.0,0.02972297512058573,1.5399735693141605,0.12987219908363154,1.643099781086663,2.822838966433358,0.006814912430721046,0.1374613945614871
2343.0,0.007931878621894983,0.956774872737067,0.34328435410172964,1.3293372524685054,5.3170415435762095,2.4656252399561858e-06,0.3611932360556811
2344.0,0.007876620896290184,1.1012309233160311,0.27606936625784945,1.3773178402298702,6.38518970420994,5.495124508743184e-08,0.4491611402503328
2345.0,0.010798791245302156,1.3455818235078936,0.1845078956833725,1.3446660235573509,5.555850800888033,1.063362268220318e-06,0.3817044730301099
2346.0,0.016522012855651493,0.5628435881248602,0.5761610404258705,1.107437403254216,1.270851331418941,0.20990630088345935,0.03255187044910679
2347.0,0.014435065656272644,0.6236058701082478,0.5369296982936713,1.1822622284291688,1.6522192361158525,0.10743462530510184,0.07235199627592304
2348.0,0.0013281282034797105,0.16299407726691886,0.8712528817613339,0.9826255251464101,4.079413096221,0.00018203198305396755,0.26997365712955934
2349.0,-0.019641807304638468,-1.211578205828846,0.23427843065189893,0.7297812679485614,1.4887637891753749,0.14604486992807494,0.06293705520755788
2350.0,0.03127349691448128,1.7371152810307988,0.08852415367443515,1.5059018581706753,2.7736396766753475,0.007771593890953138,0.1333448907319802
2351.0,0.028583763380286543,1.6526376981392978,0.10467130747781762,1.9954459019282529,3.825598444925774,0.00036334895864483625,0.2264277464596186
2352.0,0.06516464626734818,2.1329635512649956,0.03881568918995882,2.436800456127338,2.4875423288355636,0.01691797862041626,0.12841130441784387
2353.0,0.009276032023277042,0.7023655398722805,0.4859153794543145,1.3744902906635672,3.5131440591723337,0.0009904021556319793,0.20798327488093726
2354.0,0.010093711675360011,0.7679639814433015,0.44738233204948286,1.6258105210218046,3.9355882376119458,0.00035227749263564453,0.29508844957887936
2355.0,-0.0011865719940381161,-0.059690373780977024,0.9528116848615285,1.557878729459882,2.7997670772868477,0.009003462098841437,0.21278428947778683
2357.0,0.015146553934317294,1.4289515431803228,0.1592361572668286,1.5988933689373148,5.0017772217755345,7.3877268765095395e-06,0.33349129923926635
2358.0,0.008908740733225694,0.7689881582718543,0.4459178114091188,1.1747512686576607,3.43026028161728,0.001302008507371708,0.20728153273960848
2360.0,0.016792525822620894,1.372894293834421,0.1759116027613446,1.7945781373220187,4.8650199404037275,1.1826912760491977e-05,0.3212831133776777
2361.0,0.013523571050896993,1.5870621634611275,0.11880316762504382,1.5538535017047916,6.046635626429119,1.852457081356686e-07,0.42237801646454554
2362.0,0.009890074623191789,1.019628150008438,0.3128132402122885,1.501942079864473,5.1344817024767035,4.6641298791352504e-06,0.34523180157791455
2363.0,0.003486106042507469,0.32211107367678404,0.7487114829570605,1.3160759656164416,4.032247643540614,0.00018867210201062288,0.24538577236751835
2364.0,-0.012042430150593794,-1.2569529494676972,0.21461086556939218,0.8291383859507417,2.869677443875886,0.0060065393442288615,0.14141052210576255
2365.0,0.01968540884443095,1.392288590243758,0.16999666217408035,1.3980673821628744,3.278793801878698,0.001901468907800582,0.1769613546892289
2366.0,-0.003233499691486171,-0.37238623732497145,0.7112111238507601,0.8714938291503148,3.331544309083491,0.0016484834103829525,0.1846811570697987
2367.0,-0.0037260504050786805,-0.6688962955721889,0.5066383973057933,0.9867014544896495,5.87350050533881,3.439634558962639e-07,0.4082700755524218
2368.0,0.008353281761968727,0.9688425806679877,0.3372871060009148,1.5096334914191463,5.805889770663473,4.3771542195217736e-07,0.4026880663786858
2369.0,0.017824417253268363,1.8573900955443707,0.06915014532862211,1.66996664820489,5.770278303705945,4.96887707641079e-07,0.3997318844996258
2370.0,-0.007569588183641031,-0.7760012490131402,0.4414035274195852,0.6759951337590722,2.297920047632182,0.025786490674957613,0.09552089084864335
2371.0,0.018449469293256592,1.1394856533954334,0.2599302788264922,1.68151907427336,3.443720996961318,0.0011695076508165167,0.1917129798392947
2372.0,-0.00122000136101625,-0.12038697264010088,0.9046590767424081,0.7701158714236644,2.5198600953979864,0.014980062278486778,0.11268374942588066
2373.0,0.012164646341711353,0.6960847754409497,0.49072547962674895,1.3562158745297115,2.693004666306741,0.010576987852980183,0.16388477823748004
2374.0,0.010242929521736142,0.8207227491758011,0.4157000801766172,1.429807699615752,3.7988408148178707,0.0003950901318619557,0.22397834328719246
